Given credit (NT$);Education;Age;Past, monthly payment (-1);Past, monthly payment (-2);Past, monthly bill (-1);Past, monthly bill (-2);Prev. payment in NT$ (-1);Prev. payment in NT$ (-2);Y;Gender_female;Gender_male;Marital status_married;Marital status_others;Marital status_single
200000.0;1;29;-1.0;-1.0;99.0;99.0;99.0;99.0;0;0;1;0;0;1
80000.0;1;22;0.0;0.0;78028.0;79347.0;3200.0;2229.0;0;1;0;0;0;1
80000.0;2;30;-1.0;-1.0;2688.0;2208.0;2208.0;0.0;1;0;1;0;0;1
200000.0;1;44;-1.0;-1.0;798.0;4130.0;4150.0;6952.0;0;1;0;1;0;0
80000.0;2;45;0.0;0.0;4089.0;5015.0;1042.0;1000.0;0;0;1;1;0;0
50000.0;2;26;0.0;0.0;47169.0;48197.0;1804.0;1746.0;0;0;1;0;0;1
130000.0;2;37;0.0;0.0;117471.0;104341.0;3857.0;3734.0;0;0;1;0;0;1
100000.0;2;29;0.0;0.0;70878.0;72753.0;3100.0;2640.0;1;0;1;0;0;1
70000.0;2;25;0.0;0.0;66174.0;67555.0;3000.0;2000.0;1;1;0;0;0;1
500000.0;1;30;0.0;0.0;8371.0;8759.0;1015.0;5584.0;0;1;0;1;0;0
120000.0;2;35;1.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;1
80000.0;2;39;0.0;0.0;51644.0;53177.0;3000.0;2037.0;0;1;0;1;0;0
50000.0;2;34;0.0;0.0;11367.0;10982.0;3000.0;1000.0;0;1;0;1;0;0
350000.0;2;51;0.0;0.0;39943.0;40859.0;1859.0;5398.0;0;0;1;0;0;1
60000.0;2;29;0.0;0.0;60000.0;60594.0;3100.0;2000.0;0;1;0;0;0;1
200000.0;1;47;-1.0;-1.0;935.0;1418.0;1418.0;0.0;1;1;0;1;0;0
50000.0;2;23;0.0;0.0;45078.0;44291.0;3000.0;3000.0;0;1;0;0;0;1
190000.0;2;33;0.0;0.0;142272.0;143386.0;8007.0;8000.0;0;1;0;1;0;0
290000.0;1;29;1.0;-2.0;0.0;0.0;0.0;0.0;1;0;1;0;0;1
210000.0;1;37;1.0;-1.0;0.0;1422.0;1422.0;0.0;0;0;1;0;0;1
20000.0;1;24;0.0;-1.0;3395.0;2296.0;2296.0;396.0;1;0;1;0;0;1
360000.0;1;32;1.0;-2.0;0.0;0.0;0.0;0.0;1;1;0;1;0;0
30000.0;2;30;0.0;0.0;27836.0;28998.0;2000.0;1200.0;0;0;1;1;0;0
20000.0;2;47;0.0;0.0;14591.0;16254.0;1900.0;1000.0;0;0;1;0;0;1
200000.0;1;37;0.0;0.0;21111.0;25562.0;5000.0;5000.0;0;1;0;0;0;1
90000.0;3;25;0.0;0.0;6822.0;6995.0;1172.0;1061.0;1;0;1;0;0;1
100000.0;1;52;0.0;0.0;4740.0;3584.0;2000.0;2000.0;0;1;0;1;0;0
50000.0;2;22;0.0;0.0;48255.0;41550.0;2400.0;1842.0;0;1;0;1;0;0
280000.0;3;51;-2.0;-2.0;2158.0;0.0;0.0;0.0;0;1;0;1;0;0
120000.0;2;29;-2.0;-2.0;3570.0;3362.0;0.0;0.0;1;1;0;0;0;1
130000.0;2;29;-1.0;-1.0;3920.0;3848.0;4000.0;942.0;0;0;1;0;0;1
350000.0;1;34;0.0;0.0;147070.0;109978.0;7331.0;10000.0;0;0;1;0;0;1
20000.0;1;44;0.0;0.0;19018.0;18581.0;1327.0;2000.0;0;1;0;0;0;1
150000.0;1;32;0.0;0.0;125995.0;127467.0;5000.0;4723.0;0;1;0;0;0;1
130000.0;1;30;0.0;0.0;9255.0;10264.0;1204.0;1000.0;0;1;0;1;0;0
80000.0;2;52;0.0;0.0;63134.0;57072.0;2087.0;2019.0;0;1;0;0;1;0
360000.0;1;29;1.0;-2.0;-1808.0;-1808.0;0.0;9091.0;0;0;1;0;0;1
120000.0;1;36;0.0;0.0;43488.0;44785.0;2000.0;3200.0;0;0;1;1;0;0
20000.0;2;22;0.0;0.0;7130.0;8185.0;1177.0;1076.0;0;1;0;0;0;1
100000.0;2;45;-2.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;1;0;0
70000.0;2;31;0.0;0.0;63441.0;29091.0;1789.0;1500.0;0;0;1;0;0;1
50000.0;2;36;0.0;0.0;22430.0;23763.0;2000.0;1500.0;0;0;1;1;0;0
470000.0;1;35;-1.0;0.0;37342.0;39348.0;2500.0;5000.0;0;1;0;0;0;1
140000.0;1;56;0.0;0.0;140630.0;142166.0;6100.0;2411.0;0;0;1;0;0;1
140000.0;2;23;0.0;0.0;49235.0;45173.0;2517.0;1559.0;0;1;0;0;0;1
380000.0;1;27;-1.0;0.0;73903.0;66541.0;2924.0;2555.0;0;0;1;0;0;1
260000.0;3;48;0.0;0.0;97908.0;84773.0;2980.0;2338.0;0;1;0;1;0;0
190000.0;3;39;-1.0;-1.0;157.0;-1049.0;0.0;0.0;0;1;0;1;0;0
230000.0;1;36;0.0;0.0;111691.0;117858.0;8000.0;6000.0;0;1;0;0;0;1
20000.0;2;43;0.0;0.0;7470.0;8492.0;1145.0;1200.0;0;1;0;1;0;0
100000.0;2;52;0.0;0.0;21641.0;22983.0;2000.0;2000.0;0;0;1;1;0;0
320000.0;1;28;-1.0;-1.0;11684.0;1127.0;1135.0;1952.0;0;1;0;0;0;1
50000.0;2;33;0.0;0.0;76025.0;78548.0;3750.0;1558.0;1;1;0;1;0;0
50000.0;2;53;0.0;0.0;50302.0;49440.0;2100.0;1793.0;0;0;1;0;0;1
150000.0;1;37;-1.0;-1.0;58337.0;0.0;0.0;0.0;0;1;0;1;0;0
200000.0;2;40;-1.0;-1.0;390.0;390.0;390.0;390.0;1;1;0;1;0;0
200000.0;2;34;-1.0;-1.0;170.0;1512.0;1525.0;0.0;1;0;1;1;0;0
30000.0;2;37;0.0;-1.0;1197.0;2536.0;2600.0;0.0;1;0;1;0;0;1
240000.0;2;26;0.0;0.0;138859.0;136521.0;5308.0;4915.0;1;1;0;0;0;1
140000.0;1;31;0.0;0.0;97448.0;70631.0;1413.0;0.0;0;0;1;0;0;1
50000.0;2;35;0.0;0.0;50497.0;49289.0;2011.0;5009.0;0;0;1;0;0;1
50000.0;3;48;0.0;0.0;38031.0;31677.0;2000.0;2000.0;0;1;0;1;0;0
160000.0;2;25;-1.0;-1.0;227.0;0.0;861.0;354.0;0;1;0;0;0;1
140000.0;1;32;-1.0;-1.0;12319.0;0.0;0.0;0.0;0;0;1;0;0;1
230000.0;1;29;-1.0;-1.0;495.0;466.0;466.0;3461.0;0;1;0;0;0;1
50000.0;1;49;0.0;0.0;44767.0;45719.0;5001.0;2007.0;0;1;0;1;0;0
500000.0;1;42;1.0;-2.0;0.0;0.0;0.0;1680.0;0;1;0;1;0;0
30000.0;1;44;-2.0;-2.0;616.0;0.0;0.0;0.0;0;1;0;1;0;0
80000.0;2;35;0.0;0.0;14376.0;15689.0;1435.0;1139.0;0;1;0;1;0;0
30000.0;2;52;0.0;0.0;27101.0;30360.0;4110.0;94.0;0;1;0;1;0;0
200000.0;3;48;-2.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;1;0;0
170000.0;2;33;-1.0;-1.0;1547.0;0.0;0.0;0.0;0;1;0;0;0;1
100000.0;3;44;0.0;0.0;89988.0;92388.0;3852.0;4135.0;0;1;0;0;0;1
70000.0;2;24;0.0;0.0;65508.0;50382.0;4000.0;0.0;1;1;0;0;0;1
110000.0;2;27;0.0;0.0;91538.0;84348.0;3354.0;2745.0;0;1;0;0;1;0
100000.0;3;27;0.0;0.0;83587.0;85389.0;3151.0;3065.0;0;1;0;0;0;1
300000.0;2;33;-1.0;-1.0;1496.0;1496.0;1500.0;1500.0;0;1;0;1;0;0
150000.0;1;40;-2.0;-2.0;52097.0;30188.0;2000.0;1000.0;0;1;0;1;0;0
210000.0;1;35;-2.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;0;0;1
20000.0;2;25;0.0;0.0;19770.0;19463.0;1465.0;4000.0;1;0;1;0;0;1
20000.0;2;38;0.0;0.0;6715.0;7736.0;1287.0;1296.0;0;0;1;1;0;0
270000.0;2;49;-2.0;-2.0;-173.0;-173.0;0.0;0.0;0;0;1;1;0;0
200000.0;1;33;-2.0;-2.0;0.0;225.0;225.0;5628.0;0;1;0;1;0;0
200000.0;1;34;-1.0;-1.0;2727.0;1332.0;1332.0;2003.0;0;0;1;1;0;0
10000.0;2;34;0.0;0.0;9323.0;8708.0;1000.0;0.0;0;0;1;0;0;1
40000.0;1;27;0.0;0.0;40856.0;39045.0;2023.0;1803.0;0;1;0;1;0;0
110000.0;3;50;0.0;0.0;109192.0;106322.0;4300.0;3000.0;0;0;1;1;0;0
50000.0;3;50;0.0;0.0;63889.0;65512.0;2800.0;4000.0;0;0;1;1;0;0
100000.0;1;28;0.0;0.0;46430.0;47679.0;2000.0;2000.0;0;1;0;0;0;1
50000.0;2;21;0.0;0.0;21023.0;27270.0;3000.0;1000.0;0;0;1;0;0;1
80000.0;2;24;-1.0;0.0;1462.0;2472.0;1502.0;0.0;0;1;0;1;0;0
120000.0;1;29;0.0;0.0;118303.0;98232.0;3358.0;3400.0;1;0;1;0;0;1
30000.0;2;36;-1.0;-1.0;3024.0;3462.0;3462.0;0.0;0;0;1;0;0;1
170000.0;1;30;1.0;-2.0;0.0;0.0;0.0;550.0;1;1;0;0;0;1
20000.0;1;40;0.0;0.0;30832.0;17896.0;3500.0;1500.0;0;0;1;1;0;0
50000.0;3;36;0.0;0.0;46311.0;47579.0;2014.0;1332.0;0;1;0;1;0;0
300000.0;1;31;0.0;0.0;149893.0;152529.0;7000.0;6000.0;0;1;0;1;0;0
130000.0;2;29;0.0;0.0;29252.0;30086.0;2000.0;1793.0;0;0;1;0;0;1
500000.0;2;41;-1.0;-1.0;2503.0;613.0;1043.0;4401.0;0;1;0;1;0;0
30000.0;2;41;-1.0;0.0;9736.0;10453.0;1182.0;1500.0;0;0;1;0;0;1
180000.0;2;41;0.0;0.0;139184.0;141752.0;6411.0;6000.0;0;1;0;1;0;0
340000.0;1;33;-1.0;-1.0;8427.0;10289.0;10300.0;9461.0;0;0;1;0;0;1
480000.0;1;29;1.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;0;0;1
80000.0;2;30;1.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;0;0;1
140000.0;3;24;0.0;0.0;20923.0;19713.0;1633.0;1600.0;0;1;0;0;0;1
180000.0;3;30;0.0;0.0;105873.0;90251.0;5000.0;3500.0;0;1;0;0;0;1
30000.0;2;30;0.0;0.0;16570.0;18989.0;3000.0;0.0;0;1;0;0;0;1
290000.0;1;55;0.0;0.0;7970.0;10320.0;2482.0;0.0;1;0;1;0;1;0
110000.0;3;45;0.0;0.0;9242.0;9484.0;5000.0;5000.0;0;1;0;0;0;1
60000.0;1;25;0.0;0.0;24200.0;34708.0;11000.0;2000.0;0;0;1;0;0;1
110000.0;1;25;0.0;0.0;64155.0;65743.0;2621.0;2123.0;0;0;1;0;0;1
150000.0;3;31;-1.0;-1.0;4213.0;5897.0;5914.0;2378.0;0;0;1;0;0;1
400000.0;1;44;0.0;0.0;18432.0;24198.0;6838.0;2159.0;0;0;1;1;0;0
30000.0;2;29;-1.0;-1.0;390.0;390.0;390.0;390.0;0;0;1;0;0;1
140000.0;1;37;-1.0;-1.0;291.0;291.0;291.0;291.0;0;0;1;0;0;1
310000.0;1;37;-2.0;-2.0;0.0;0.0;0.0;0.0;1;0;1;0;0;1
160000.0;3;49;-2.0;-2.0;741.0;6339.0;6339.0;3338.0;0;1;0;1;0;0
110000.0;1;25;-2.0;-2.0;86107.0;83894.0;0.0;4000.0;0;1;0;0;0;1
20000.0;2;45;-2.0;-2.0;1651.0;0.0;0.0;390.0;0;0;1;1;0;0
30000.0;3;23;-1.0;-1.0;528.0;913.0;913.0;10773.0;0;1;0;0;0;1
50000.0;2;47;1.0;-1.0;0.0;835.0;835.0;226.0;0;0;1;1;0;0
20000.0;3;24;0.0;0.0;13470.0;14748.0;1500.0;1264.0;1;0;1;0;0;1
220000.0;1;36;-1.0;-1.0;1838.0;921.0;923.0;945.0;0;1;0;0;0;1
150000.0;1;34;1.0;-2.0;0.0;0.0;0.0;0.0;1;1;0;0;0;1
260000.0;1;50;0.0;0.0;115937.0;118957.0;5800.0;6000.0;0;0;1;1;0;0
50000.0;2;27;0.0;0.0;46465.0;47776.0;2367.0;1606.0;0;1;0;0;0;1
240000.0;1;34;-1.0;-1.0;4970.0;0.0;0.0;0.0;0;1;0;0;0;1
230000.0;3;24;0.0;0.0;82066.0;80317.0;4000.0;3500.0;0;0;1;0;0;1
90000.0;2;28;0.0;0.0;69186.0;72450.0;5000.0;3158.0;0;1;0;0;0;1
20000.0;2;22;0.0;0.0;5473.0;7492.0;2300.0;0.0;0;1;0;0;0;1
70000.0;3;25;0.0;0.0;68658.0;68618.0;4500.0;2783.0;0;1;0;0;0;1
150000.0;2;29;0.0;0.0;94409.0;92047.0;5000.0;5000.0;0;1;0;0;0;1
50000.0;1;57;0.0;0.0;50770.0;50709.0;1814.0;1816.0;0;0;1;0;0;1
210000.0;2;39;-1.0;-1.0;1443.0;1443.0;1443.0;1443.0;0;0;1;1;0;0
360000.0;1;27;-1.0;-1.0;759.0;5695.0;5702.0;1395.0;0;0;1;0;0;1
170000.0;2;35;0.0;0.0;13500.0;7499.0;1315.0;1200.0;0;1;0;0;0;1
500000.0;2;32;0.0;0.0;44462.0;37890.0;7000.0;7000.0;0;1;0;0;0;1
80000.0;2;31;0.0;0.0;45605.0;46669.0;1800.0;2000.0;0;0;1;0;0;1
100000.0;3;26;0.0;0.0;30627.0;31894.0;2326.0;2000.0;0;0;1;0;0;1
300000.0;2;26;-1.0;-1.0;316.0;316.0;316.0;316.0;0;1;0;1;0;0
200000.0;2;49;-1.0;-1.0;3024.0;11080.0;10000.0;0.0;0;1;0;1;0;0
190000.0;1;30;-1.0;-1.0;25953.0;1590.0;1698.0;478.0;0;0;1;0;0;1
30000.0;3;43;0.0;0.0;23101.0;16480.0;1481.0;1400.0;0;1;0;1;0;0
230000.0;3;58;1.0;-2.0;0.0;0.0;0.0;3000.0;0;1;0;1;0;0
80000.0;1;46;0.0;0.0;39115.0;40176.0;2000.0;2490.0;0;0;1;1;0;0
280000.0;1;36;1.0;-2.0;124.0;0.0;0.0;0.0;0;1;0;0;0;1
20000.0;2;51;0.0;0.0;18673.0;17572.0;1297.0;1309.0;0;0;1;1;0;0
230000.0;2;30;-1.0;-1.0;3686.0;5557.0;5619.0;5838.0;0;1;0;1;0;0
20000.0;2;23;0.0;0.0;16831.0;20404.0;4183.0;0.0;1;0;1;0;0;1
360000.0;1;27;0.0;0.0;21275.0;22517.0;1800.0;1800.0;1;1;0;0;0;1
60000.0;1;24;0.0;0.0;56119.0;57282.0;2664.0;2800.0;0;1;0;0;0;1
20000.0;2;48;0.0;0.0;14218.0;15247.0;1562.0;2301.0;1;1;0;0;0;1
380000.0;2;39;-2.0;-2.0;0.0;4107.0;4107.0;2517.0;0;0;1;1;0;0
160000.0;1;27;1.0;-2.0;-1860.0;-2790.0;0.0;0.0;0;0;1;0;0;1
430000.0;1;29;0.0;0.0;67336.0;53400.0;3261.0;3051.0;0;1;0;0;0;1
180000.0;1;31;-1.0;-1.0;1100.0;860.0;860.0;1000.0;1;0;1;1;0;0
50000.0;2;42;-1.0;0.0;47612.0;97918.0;2113.0;1949.0;0;0;1;0;0;1
80000.0;2;23;0.0;0.0;80998.0;63184.0;4500.0;1973.0;0;1;0;0;0;1
50000.0;3;41;-2.0;-2.0;26948.0;16272.0;5017.0;1103.0;0;0;1;1;0;0
130000.0;2;23;0.0;0.0;78426.0;77613.0;3000.0;3000.0;0;1;0;0;0;1
20000.0;3;39;0.0;-1.0;6530.0;8389.0;8389.0;5000.0;0;0;1;0;0;1
60000.0;2;24;0.0;0.0;57925.0;58188.0;2100.0;3000.0;0;1;0;0;0;1
100000.0;3;46;0.0;0.0;56009.0;58104.0;3000.0;5000.0;0;1;0;0;0;1
240000.0;1;46;-2.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;1;0;0
360000.0;1;35;-2.0;-2.0;1533.0;-12.0;24.0;2505.0;1;0;1;0;0;1
20000.0;2;23;0.0;0.0;4731.0;6642.0;2000.0;5000.0;0;1;0;0;0;1
100000.0;2;39;0.0;0.0;97040.0;65668.0;2617.0;2098.0;0;1;0;1;0;0
50000.0;3;29;-2.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;1
270000.0;1;31;0.0;0.0;13759.0;0.0;0.0;0.0;0;1;0;0;0;1
50000.0;2;24;-1.0;-1.0;390.0;390.0;390.0;390.0;0;1;0;0;0;1
80000.0;2;35;0.0;0.0;9647.0;10390.0;1206.0;1131.0;0;1;0;1;0;0
10000.0;1;29;-1.0;-1.0;1727.0;1508.0;1508.0;3098.0;0;1;0;0;0;1
190000.0;2;34;-1.0;-1.0;500.0;300.0;300.0;0.0;0;1;0;1;0;0
50000.0;1;27;0.0;0.0;40688.0;43816.0;4100.0;0.0;0;0;1;0;0;1
150000.0;2;49;0.0;0.0;151822.0;86002.0;2985.0;2700.0;1;0;1;0;0;1
510000.0;3;30;-2.0;-2.0;548.0;0.0;0.0;0.0;0;0;1;0;0;1
110000.0;2;24;-1.0;-1.0;1362.0;1352.0;1352.0;1867.0;0;1;0;0;0;1
150000.0;1;58;-1.0;-1.0;1657.0;2277.0;2277.0;4066.0;0;1;0;1;0;0
50000.0;2;54;0.0;0.0;48403.0;48119.0;2020.0;3128.0;0;1;0;1;0;0
50000.0;2;23;-1.0;0.0;25622.0;33564.0;10122.0;10028.0;0;1;0;0;0;1
360000.0;2;29;1.0;-1.0;0.0;828.0;1244.0;2.0;0;1;0;1;0;0
360000.0;2;33;0.0;0.0;3177.0;0.0;0.0;0.0;0;1;0;1;0;0
50000.0;2;31;0.0;0.0;44970.0;48101.0;3855.0;0.0;1;1;0;1;0;0
360000.0;2;38;-2.0;-2.0;0.0;0.0;0.0;0.0;0;0;1;0;0;1
170000.0;1;35;0.0;0.0;86239.0;75600.0;1512.0;2800.0;0;1;0;1;0;0
70000.0;2;26;0.0;0.0;67864.0;68284.0;3517.0;3700.0;1;0;1;0;0;1
50000.0;1;38;0.0;0.0;12650.0;0.0;0.0;0.0;0;0;1;1;0;0
200000.0;1;41;-1.0;-1.0;1378.0;-22.0;0.0;5462.0;0;0;1;1;0;0
140000.0;2;30;-1.0;-1.0;326.0;326.0;326.0;326.0;1;0;1;0;0;1
120000.0;2;33;0.0;0.0;120411.0;122717.0;6300.0;6100.0;0;1;0;0;0;1
280000.0;3;46;-2.0;-2.0;1401.0;5201.0;5201.0;3615.0;0;1;0;0;0;1
300000.0;1;29;0.0;-1.0;26857.0;9505.0;9511.0;8933.0;0;1;0;0;0;1
20000.0;2;22;0.0;0.0;15169.0;17793.0;2874.0;0.0;0;1;0;0;0;1
120000.0;2;41;0.0;0.0;44966.0;45726.0;1690.0;2562.0;0;0;1;1;0;0
290000.0;2;37;-2.0;-2.0;1961.0;3144.0;3148.0;501.0;0;1;0;1;0;0
60000.0;2;32;0.0;0.0;30781.0;25870.0;1505.0;1599.0;0;0;1;1;0;0
110000.0;1;29;0.0;0.0;69718.0;67961.0;3000.0;2000.0;0;1;0;0;0;1
50000.0;3;43;0.0;0.0;42874.0;43727.0;1862.0;1077.0;0;1;0;1;0;0
30000.0;1;28;0.0;0.0;23837.0;24948.0;1800.0;1400.0;0;0;1;0;0;1
50000.0;2;33;0.0;0.0;50094.0;50461.0;2479.0;2412.0;0;0;1;0;0;1
60000.0;2;42;0.0;0.0;49244.0;48310.0;2000.0;2000.0;0;0;1;1;0;0
10000.0;3;24;-1.0;-1.0;273.0;8327.0;8327.0;1200.0;0;0;1;0;0;1
20000.0;2;27;0.0;0.0;18860.0;17904.0;1360.0;1206.0;0;0;1;0;0;1
160000.0;2;52;0.0;0.0;38695.0;40757.0;3000.0;2700.0;0;1;0;0;0;1
100000.0;2;43;0.0;0.0;103601.0;105282.0;5088.0;3098.0;0;0;1;0;0;1
90000.0;3;34;0.0;0.0;49771.0;52930.0;4000.0;0.0;0;1;0;1;0;0
50000.0;3;60;0.0;0.0;27943.0;31060.0;3577.0;1042.0;0;1;0;0;0;1
170000.0;1;30;0.0;0.0;117010.0;119463.0;4337.0;6000.0;0;0;1;0;0;1
80000.0;1;30;0.0;0.0;69533.0;71314.0;3500.0;3500.0;0;1;0;0;0;1
360000.0;2;37;-2.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;1;0;0
200000.0;3;45;-1.0;-1.0;80.0;-460.0;2230.0;5029.0;1;1;0;1;0;0
90000.0;1;26;-1.0;-1.0;13416.0;5206.0;7380.0;0.0;1;1;0;0;0;1
400000.0;1;32;-2.0;-2.0;7217.0;-507.0;0.0;1000.0;0;1;0;1;0;0
360000.0;1;49;1.0;-1.0;-3.0;630.0;633.0;1030.0;0;0;1;1;0;0
150000.0;3;50;0.0;0.0;88900.0;91812.0;4161.0;2971.0;0;0;1;1;0;0
310000.0;1;30;0.0;0.0;27289.0;28020.0;1489.0;4415.0;0;1;0;1;0;0
120000.0;2;39;1.0;-1.0;0.0;780.0;1170.0;0.0;0;0;1;0;0;1
90000.0;2;44;0.0;0.0;82253.0;88238.0;8238.0;3200.0;0;1;0;1;0;0
50000.0;2;42;0.0;0.0;35255.0;21317.0;1690.0;1620.0;0;0;1;1;0;0
210000.0;1;53;-1.0;-1.0;6060.0;5934.0;5983.0;9331.0;0;0;1;1;0;0
150000.0;1;25;0.0;0.0;150562.0;148689.0;5196.0;3171.0;0;1;0;0;0;1
210000.0;1;42;-1.0;-1.0;1729.0;1262.0;1315.0;6867.0;0;0;1;1;0;0
240000.0;2;42;-1.0;-1.0;632.0;0.0;0.0;316.0;0;1;0;1;0;0
120000.0;2;34;-1.0;-1.0;856.0;856.0;856.0;856.0;0;0;1;0;0;1
80000.0;1;24;0.0;0.0;31815.0;30672.0;4038.0;3199.0;0;1;0;0;0;1
360000.0;1;32;-1.0;-1.0;2612.0;3218.0;3234.0;7021.0;0;0;1;1;0;0
240000.0;3;33;0.0;0.0;129600.0;133161.0;7000.0;1030.0;0;1;0;1;0;0
60000.0;2;23;0.0;0.0;4553.0;7730.0;3258.0;0.0;0;0;1;0;0;1
200000.0;2;60;1.0;-2.0;0.0;0.0;0.0;0.0;1;1;0;1;0;0
150000.0;2;28;0.0;0.0;99294.0;96094.0;5008.0;5000.0;0;1;0;1;0;0
300000.0;3;29;0.0;0.0;103792.0;108297.0;8401.0;4266.0;0;0;1;0;0;1
30000.0;2;24;-1.0;-1.0;2590.0;8346.0;6000.0;0.0;0;1;0;0;0;1
250000.0;2;40;0.0;0.0;142477.0;85965.0;7000.0;3000.0;1;0;1;1;0;0
20000.0;3;40;0.0;0.0;17180.0;17715.0;1500.0;1500.0;0;0;1;0;0;1
120000.0;2;23;0.0;0.0;7945.0;3077.0;1000.0;1200.0;1;1;0;0;0;1
50000.0;2;23;0.0;0.0;19766.0;14066.0;1300.0;1162.0;0;0;1;0;0;1
190000.0;1;27;0.0;0.0;72656.0;38054.0;2000.0;2000.0;1;1;0;0;0;1
20000.0;2;22;0.0;0.0;15034.0;16285.0;1500.0;4500.0;0;1;0;0;0;1
150000.0;2;32;0.0;0.0;80437.0;84560.0;7000.0;3000.0;0;0;1;0;0;1
180000.0;2;35;0.0;0.0;8694.0;7607.0;1500.0;2000.0;0;1;0;1;0;0
180000.0;2;36;0.0;0.0;136613.0;133557.0;6600.0;6000.0;0;0;1;0;0;1
70000.0;1;31;0.0;0.0;45450.0;0.0;0.0;0.0;0;0;1;0;0;1
360000.0;1;27;-1.0;-1.0;5810.0;4036.0;4041.0;2310.0;0;0;1;0;0;1
120000.0;2;33;0.0;0.0;52266.0;53351.0;2522.0;2559.0;0;1;0;0;0;1
110000.0;2;32;0.0;0.0;110198.0;107710.0;3851.0;3021.0;0;0;1;1;0;0
100000.0;3;53;0.0;0.0;36838.0;37785.0;1607.0;1385.0;0;1;0;1;0;0
50000.0;2;53;0.0;0.0;7343.0;7969.0;1139.0;1002.0;0;1;0;0;0;1
180000.0;1;28;1.0;-2.0;0.0;0.0;0.0;0.0;0;1;0;1;0;0
50000.0;2;41;0.0;0.0;36696.0;46041.0;10000.0;3012.0;0;0;1;1;0;0
20000.0;3;26;0.0;0.0;13804.0;14578.0;1300.0;1563.0;0;1;0;0;0;1
20000.0;3;49;0.0;0.0;19363.0;19609.0;1200.0;160.0;0;0;1;0;0;1
50000.0;3;48;-1.0;-1.0;390.0;390.0;390.0;390.0;1;1;0;1;0;0
210000.0;2;46;-2.0;-2.0;0.0;1828.0;1828.0;765.0;0;0;1;1;0;0
280000.0;1;28;1.0;-1.0;0.0;5072.0;5072.0;4900.0;1;1;0;0;0;1
200000.0;3;54;-2.0;-2.0;880.0;1948.0;1948.0;3635.0;0;1;0;0;0;1
100000.0;2;24;1.0;-1.0;0.0;670.0;670.0;0.0;1;1;0;0;0;1
250000.0;1;56;-2.0;-2.0;777.0;-3.0;0.0;775.0;0;0;1;0;0;1
80000.0;2;26;0.0;0.0;75405.0;75681.0;3000.0;2200.0;0;1;0;1;0;0
80000.0;1;32;0.0;0.0;60918.0;62445.0;2500.0;2500.0;0;1;0;0;0;1
180000.0;2;30;0.0;0.0;39259.0;41054.0;3000.0;6000.0;0;1;0;1;0;0
50000.0;2;52;0.0;0.0;15377.0;17121.0;2000.0;1300.0;0;1;0;1;0;0
230000.0;2;23;-1.0;-1.0;1050.0;2203.0;2203.0;0.0;1;1;0;0;0;1
340000.0;1;41;-1.0;-1.0;624.0;2431.0;2431.0;595.0;1;0;1;1;0;0
130000.0;3;43;0.0;0.0;74020.0;71527.0;5000.0;3000.0;0;1;0;1;0;0
360000.0;1;46;0.0;0.0;14591.0;14828.0;3005.0;3024.0;1;0;1;1;0;0
100000.0;1;25;0.0;0.0;11801.0;12905.0;1600.0;2000.0;0;1;0;0;0;1
270000.0;2;50;0.0;0.0;22821.0;24949.0;2500.0;2000.0;0;1;0;1;0;0
20000.0;2;25;0.0;0.0;17950.0;17330.0;2000.0;2000.0;0;1;0;0;0;1
50000.0;2;45;0.0;0.0;47823.0;48468.0;3144.0;3878.0;0;1;0;1;0;0
200000.0;2;32;-1.0;-1.0;2147.0;1173.0;1173.0;912.0;0;1;0;0;0;1
260000.0;1;38;-1.0;-1.0;252.0;0.0;0.0;0.0;0;1;0;0;0;1
200000.0;1;28;-1.0;-1.0;1760.0;0.0;0.0;0.0;0;1;0;1;0;0
220000.0;3;58;0.0;0.0;22599.0;23875.0;1875.0;0.0;0;0;1;1;0;0
170000.0;3;30;0.0;0.0;38903.0;37979.0;5144.0;0.0;0;1;0;0;0;1
60000.0;1;25;0.0;0.0;31493.0;32634.0;2000.0;2000.0;0;1;0;0;0;1
100000.0;3;50;0.0;0.0;36925.0;38324.0;2000.0;2000.0;1;1;0;1;0;0
360000.0;1;40;-2.0;-2.0;1126.0;3449.0;3455.0;3168.0;0;0;1;1;0;0
20000.0;3;28;-1.0;0.0;16122.0;16787.0;2000.0;2000.0;1;0;1;0;0;1
130000.0;2;43;0.0;0.0;87289.0;81818.0;5000.0;2000.0;0;1;0;0;0;1
50000.0;2;23;0.0;0.0;49026.0;48983.0;1748.0;1408.0;0;1;0;0;0;1
110000.0;2;48;0.0;0.0;107767.0;108561.0;5700.0;5000.0;0;0;1;1;0;0
80000.0;1;25;0.0;0.0;78327.0;79322.0;3000.0;2454.0;0;1;0;0;0;1
150000.0;2;34;-2.0;-2.0;316.0;1801.0;1801.0;1139.0;0;1;0;1;0;0
170000.0;1;35;-1.0;-1.0;897.0;861.0;861.0;3761.0;0;1;0;0;0;1
